[DEBUG] 2019-12-18 06:20:13.351 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-12-18 06:20:13.365 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-12-18 06:20:13.376 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-12-18 06:20:13.533 [http-nio-8080-exec-2] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-12-18 06:20:13.542 [http-nio-8080-exec-2] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-12-18 06:20:13.824 [http-nio-8080-exec-2] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-12-18 06:20:13.826 [http-nio-8080-exec-2] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-12-18 06:20:13.847 [http-nio-8080-exec-2] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-12-18 06:20:14.243 [http-nio-8080-exec-2] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-12-18 06:20:14.283 [http-nio-8080-exec-2] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-12-18 06:20:14.285 [http-nio-8080-exec-2] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2019-12-18 06:20:15.604 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Touristspot:dateRegistered]
[DEBUG] 2019-12-18 06:20:15.604 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for dateRegistered
[DEBUG] 2019-12-18 06:20:15.604 [http-nio-8080-exec-2] PropertyBinder - Building property dateRegistered
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(touristspot), mappingColumn=description, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Touristspot:description]
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] PropertyBinder - Building property description
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(touristspot), mappingColumn=handicap, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property handicapAccess with lazy=false
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Touristspot:handicapAccess]
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for handicapAccess
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] PropertyBinder - Building property handicapAccess
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(touristspot), mappingColumn=imperial, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property imperialOnly with lazy=false
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Touristspot:imperialOnly]
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for imperialOnly
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] PropertyBinder - Building property imperialOnly
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(touristspot), mappingColumn=name, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property name with lazy=false
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Touristspot:name]
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for name
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] PropertyBinder - Building property name
[DEBUG] 2019-12-18 06:20:15.605 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(touristspot), mappingColumn=planet_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.606 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property planetID with lazy=false
[DEBUG] 2019-12-18 06:20:15.606 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Touristspot:planetID]
[DEBUG] 2019-12-18 06:20:15.606 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for planetID
[DEBUG] 2019-12-18 06:20:15.606 [http-nio-8080-exec-2] PropertyBinder - Building property planetID
[DEBUG] 2019-12-18 06:20:15.606 [http-nio-8080-exec-2] AnnotationBinder - Binding entity from annotated class: dqtravelspots.entity.Usertrip
[DEBUG] 2019-12-18 06:20:15.606 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2019-12-18 06:20:15.606 [http-nio-8080-exec-2] EntityBinder - Import with entity name Usertrip
[DEBUG] 2019-12-18 06:20:15.606 [http-nio-8080-exec-2] EntityBinder - Bind entity dqtravelspots.entity.Usertrip on table usertrips
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Usertrip:id]
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] PropertyBinder - Building property id
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='usertrips'}
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=Pointsofinterest, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=Pointsofinterest_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='Pointsofinterest_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='usertrips'}
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='usertrips'}
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] CollectionBinder - Collection role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-12-18 06:20:15.607 [http-nio-8080-exec-2] PropertyBinder - Building property Pointsofinterest
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=citylocationcode, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property cityLocation with lazy=false
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Usertrip:cityLocation]
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for cityLocation
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] PropertyBinder - Building property cityLocation
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=comment, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property comment with lazy=false
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Usertrip:comment]
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for comment
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] PropertyBinder - Building property comment
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=date_registered, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property dateRegistered with lazy=false
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Usertrip:dateRegistered]
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for dateRegistered
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] PropertyBinder - Building property dateRegistered
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=numofpoints, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property numOfPoints with lazy=false
[DEBUG] 2019-12-18 06:20:15.608 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Usertrip:numOfPoints]
[DEBUG] 2019-12-18 06:20:15.609 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for numOfPoints
[DEBUG] 2019-12-18 06:20:15.609 [http-nio-8080-exec-2] PropertyBinder - Building property numOfPoints
[DEBUG] 2019-12-18 06:20:15.609 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=rating, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.609 [http-nio-8080-exec-2] PropertyBinder - MetadataSourceProcessor property rating with lazy=false
[DEBUG] 2019-12-18 06:20:15.609 [http-nio-8080-exec-2] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Usertrip:rating]
[DEBUG] 2019-12-18 06:20:15.609 [http-nio-8080-exec-2] SimpleValueBinder - building SimpleValue for rating
[DEBUG] 2019-12-18 06:20:15.609 [http-nio-8080-exec-2] PropertyBinder - Building property rating
[DEBUG] 2019-12-18 06:20:15.609 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
[DEBUG] 2019-12-18 06:20:15.609 [http-nio-8080-exec-2] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=user, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-12-18 06:20:15.609 [http-nio-8080-exec-2] PropertyBinder - Building property user
[DEBUG] 2019-12-18 06:20:15.611 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for dateRegistered
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for email
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for firstName
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for lastName
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for password
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for userName
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for roleName
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for userID
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for userName
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for dateRegistered
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for spotID
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for cityLocation
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for comment
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for dateRegistered
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for description
[DEBUG] 2019-12-18 06:20:15.612 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for title
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for url
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for dateRegistered
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for description
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for handicapAccess
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for imperialOnly
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for name
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for planetID
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for cityLocation
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for comment
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for dateRegistered
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for numOfPoints
[DEBUG] 2019-12-18 06:20:15.613 [http-nio-8080-exec-2] SimpleValueBinder - Starting fillSimpleValue for rating
[DEBUG] 2019-12-18 06:20:15.622 [http-nio-8080-exec-2] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [user]
[DEBUG] 2019-12-18 06:20:15.622 [http-nio-8080-exec-2] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [role]
[DEBUG] 2019-12-18 06:20:15.622 [http-nio-8080-exec-2] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [favorites]
[DEBUG] 2019-12-18 06:20:15.622 [http-nio-8080-exec-2] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [pointofinterest]
[DEBUG] 2019-12-18 06:20:15.622 [http-nio-8080-exec-2] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [touristspot]
[DEBUG] 2019-12-18 06:20:15.622 [http-nio-8080-exec-2] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [usertrips]
[DEBUG] 2019-12-18 06:20:15.622 [http-nio-8080-exec-2] CollectionSecondPass - Second pass for collection: dqtravelspots.entity.User.favorites
[DEBUG] 2019-12-18 06:20:15.623 [http-nio-8080-exec-2] CollectionBinder - Binding a OneToMany: dqtravelspots.entity.User.favorites through a foreign key
[DEBUG] 2019-12-18 06:20:15.625 [http-nio-8080-exec-2] CollectionBinder - Mapping collection: dqtravelspots.entity.User.favorites -> favorites
[DEBUG] 2019-12-18 06:20:15.627 [http-nio-8080-exec-2] TableBinder - Retrieving property dqtravelspots.entity.Favorite.user
[DEBUG] 2019-12-18 06:20:15.627 [http-nio-8080-exec-2] CollectionSecondPass - Mapped collection key: user_id, one-to-many: dqtravelspots.entity.Favorite
[DEBUG] 2019-12-18 06:20:15.627 [http-nio-8080-exec-2] CollectionSecondPass - Second pass for collection: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-12-18 06:20:15.627 [http-nio-8080-exec-2] CollectionBinder - Binding a OneToMany: dqtravelspots.entity.Usertrip.Pointsofinterest through a foreign key
[DEBUG] 2019-12-18 06:20:15.627 [http-nio-8080-exec-2] CollectionBinder - Mapping collection: dqtravelspots.entity.Usertrip.Pointsofinterest -> pointofinterest
[DEBUG] 2019-12-18 06:20:15.628 [http-nio-8080-exec-2] TableBinder - Retrieving property dqtravelspots.entity.Pointofinterest.usertrips
[DEBUG] 2019-12-18 06:20:15.628 [http-nio-8080-exec-2] CollectionSecondPass - Mapped collection key: usertrips_id, one-to-many: dqtravelspots.entity.Pointofinterest
[DEBUG] 2019-12-18 06:20:15.628 [http-nio-8080-exec-2] InFlightMetadataCollectorImpl - Resolving reference to class: dqtravelspots.entity.User
[DEBUG] 2019-12-18 06:20:15.631 [http-nio-8080-exec-2] InFlightMetadataCollectorImpl - Resolving reference to class: dqtravelspots.entity.Usertrip
[DEBUG] 2019-12-18 06:20:15.631 [http-nio-8080-exec-2] InFlightMetadataCollectorImpl - Resolving reference to class: dqtravelspots.entity.User
[DEBUG] 2019-12-18 06:20:15.633 [http-nio-8080-exec-2] InFlightMetadataCollectorImpl - Resolving reference to class: dqtravelspots.entity.User
[DEBUG] 2019-12-18 06:20:15.634 [http-nio-8080-exec-2] InFlightMetadataCollectorImpl - Resolving reference to class: dqtravelspots.entity.Usertrip
[DEBUG] 2019-12-18 06:20:15.634 [http-nio-8080-exec-2] InFlightMetadataCollectorImpl - Resolving reference to class: dqtravelspots.entity.User
[DEBUG] 2019-12-18 06:20:15.694 [http-nio-8080-exec-2] SessionFactoryImpl - Building session factory
[DEBUG] 2019-12-18 06:20:15.695 [http-nio-8080-exec-2] Settings - SessionFactory name : null
[DEBUG] 2019-12-18 06:20:15.695 [http-nio-8080-exec-2] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 2019-12-18 06:20:15.695 [http-nio-8080-exec-2] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 2019-12-18 06:20:15.695 [http-nio-8080-exec-2] Settings - Statistics: disabled
[DEBUG] 2019-12-18 06:20:15.695 [http-nio-8080-exec-2] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 2019-12-18 06:20:15.695 [http-nio-8080-exec-2] Settings - Default entity-mode: pojo
[DEBUG] 2019-12-18 06:20:15.695 [http-nio-8080-exec-2] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 2019-12-18 06:20:15.695 [http-nio-8080-exec-2] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 2019-12-18 06:20:15.695 [http-nio-8080-exec-2] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 2019-12-18 06:20:15.695 [http-nio-8080-exec-2] Settings - Default batch fetch size: -1
[DEBUG] 2019-12-18 06:20:15.695 [http-nio-8080-exec-2] Settings - Maximum outer join fetch depth: 2
[DEBUG] 2019-12-18 06:20:15.695 [http-nio-8080-exec-2] Settings - Default null ordering: NONE
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - multi-tenancy strategy : NONE
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - JTA Track by Thread: enabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Query language substitutions: {}
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Named query checking : enabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Second-level cache: disabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Second-level query cache: disabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Second-level query cache factory: null
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Second-level cache region prefix: null
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Structured second-level cache entries: disabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - JDBC batch size: 15
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Scrollable result sets: enabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - Wrap result sets: disabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 2019-12-18 06:20:15.696 [http-nio-8080-exec-2] Settings - JDBC result set fetch size: null
[DEBUG] 2019-12-18 06:20:15.697 [http-nio-8080-exec-2] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2019-12-18 06:20:15.697 [http-nio-8080-exec-2] Settings - Generate SQL with comments: disabled
[DEBUG] 2019-12-18 06:20:15.697 [http-nio-8080-exec-2] Settings - JPA compliance - query : 
[DEBUG] 2019-12-18 06:20:15.697 [http-nio-8080-exec-2] Settings - JPA compliance - closed-handling : 
[DEBUG] 2019-12-18 06:20:15.697 [http-nio-8080-exec-2] Settings - JPA compliance - lists : 
[DEBUG] 2019-12-18 06:20:15.697 [http-nio-8080-exec-2] Settings - JPA compliance - transactions : 
[INFO ] 2019-12-18 06:20:15.843 [http-nio-8080-exec-2] beans - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
[DEBUG] 2019-12-18 06:20:15.884 [http-nio-8080-exec-2] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 2019-12-18 06:20:15.884 [http-nio-8080-exec-2] SessionFactoryImpl - Instantiating session factory with properties: {awt.toolkit=sun.awt.windows.WToolkit, java.specification.version=11, sun.cpu.isalist=amd64, hibernate.c3p0.idle_test_period=3000, sun.jnu.encoding=Cp1252, hibernate.c3p0.min_size=5, sun.arch.data.model=64, java.vendor.url=http://java.oracle.com/, catalina.useNaming=true, openejb.provider.default=org.apache.tomee, sun.boot.library.path=C:\Program Files\Java\jdk-11.0.4\bin, com.sun.management.jmxremote.ssl=false, sun.java.command=org.apache.catalina.startup.Bootstrap start, jdk.debug=release, java.specification.vendor=Oracle Corporation, java.naming.factory.url.pkgs=org.apache.naming:org.apache.openejb.core.ivm.naming, openejb.embedder.source=ServerListener, java.version.date=2019-07-16, java.home=C:\Program Files\Java\jdk-11.0.4, ignore.endorsed.dirs=, file.separator=\, java.vm.compressedOopsMode=32-bit, line.separator=
